studentId,date,status,class,section,schoolId
118,2025-08-17,Absent,Class 10,A,1
118,2025-08-16,Present,Class 10,A,1
118,2025-08-15,Present,Class 10,A,1
119,2025-09-13,Present,Class 5,A,1
119,2025-09-12,Present,Class 5,A,1
119,2025-09-11,Present,Class 5,A,1
119,2025-09-10,Present,Class 5,A,1
119,2025-09-09,Present,Class 5,A,1
119,2025-09-08,Present,Class 5,A,1
119,2025-09-07,Present,Class 5,A,1
119,2025-09-06,Present,Class 5,A,1
119,2025-09-05,Absent,Class 5,A,1
119,2025-09-04,Present,Class 5,A,1
119,2025-09-03,Absent,Class 5,A,1
119,2025-09-02,Absent,Class 5,A,1
119,2025-09-01,Present,Class 5,A,1
119,2025-08-31,Present,Class 5,A,1
119,2025-08-30,Present,Class 5,A,1
119,2025-08-29,Present,Class 5,A,1
119,2025-08-28,Present,Class 5,A,1
119,2025-08-27,Present,Class 5,A,1
119,2025-08-26,Absent,Class 5,A,1
119,2025-08-25,Present,Class 5,A,1
119,2025-08-24,Present,Class 5,A,1
119,2025-08-23,Present,Class 5,A,1
119,2025-08-22,Absent,Class 5,A,1
119,2025-08-21,Present,Class 5,A,1
119,2025-08-20,Present,Class 5,A,1
119,2025-08-19,Present,Class 5,A,1
119,2025-08-18,Present,Class 5,A,1
119,2025-08-17,Absent,Class 5,A,1
119,2025-08-16,Present,Class 5,A,1
119,2025-08-15,Present,Class 5,A,1
120,2025-09-13,Absent,Class 10,E,1
120,2025-09-12,Absent,Class 10,E,1
120,2025-09-11,Present,Class 10,E,1
120,2025-09-10,Absent,Class 10,E,1
120,2025-09-09,Present,Class 10,E,1
120,2025-09-08,Present,Class 10,E,1
120,2025-09-07,Present,Class 10,E,1
120,2025-09-06,Present,Class 10,E,1
120,2025-09-05,Present,Class 10,E,1
120,2025-09-04,Absent,Class 10,E,1
120,2025-09-03,Present,Class 10,E,1
120,2025-09-02,Absent,Class 10,E,1
120,2025-09-01,Absent,Class 10,E,1
120,2025-08-31,Present,Class 10,E,1
120,2025-08-30,Present,Class 10,E,1
120,2025-08-29,Absent,Class 10,E,1
120,2025-08-28,Absent,Class 10,E,1
120,2025-08-27,Present,Class 10,E,1
120,2025-08-26,Present,Class 10,E,1
120,2025-08-25,Present,Class 10,E,1
120,2025-08-24,Present,Class 10,E,1
120,2025-08-23,Present,Class 10,E,1
120,2025-08-22,Present,Class 10,E,1
120,2025-08-21,Present,Class 10,E,1
120,2025-08-20,Present,Class 10,E,1
120,2025-08-19,Absent,Class 10,E,1
120,2025-08-18,Present,Class 10,E,1
120,2025-08-17,Present,Class 10,E,1
120,2025-08-16,Present,Class 10,E,1
120,2025-08-15,Present,Class 10,E,1
121,2025-09-13,Present,Class 3,B,1
121,2025-09-12,Present,Class 3,B,1
121,2025-09-11,Absent,Class 3,B,1
121,2025-09-10,Present,Class 3,B,1
121,2025-09-09,Present,Class 3,B,1
121,2025-09-08,Present,Class 3,B,1
121,2025-09-07,Present,Class 3,B,1
121,2025-09-06,Absent,Class 3,B,1
121,2025-09-05,Absent,Class 3,B,1
121,2025-09-04,Present,Class 3,B,1
121,2025-09-03,Present,Class 3,B,1
121,2025-09-02,Present,Class 3,B,1
121,2025-09-01,Present,Class 3,B,1
121,2025-08-31,Present,Class 3,B,1
121,2025-08-30,Present,Class 3,B,1
121,2025-08-29,Absent,Class 3,B,1
121,2025-08-28,Present,Class 3,B,1
121,2025-08-27,Absent,Class 3,B,1
121,2025-08-26,Present,Class 3,B,1
121,2025-08-25,Present,Class 3,B,1
121,2025-08-24,Present,Class 3,B,1
121,2025-08-23,Present,Class 3,B,1
121,2025-08-22,Present,Class 3,B,1
121,2025-08-21,Absent,Class 3,B,1
121,2025-08-20,Present,Class 3,B,1
121,2025-08-19,Present,Class 3,B,1
121,2025-08-18,Present,Class 3,B,1
121,2025-08-17,Present,Class 3,B,1
121,2025-08-16,Absent,Class 3,B,1
121,2025-08-15,Present,Class 3,B,1
122,2025-09-13,Present,Class 10,E,1
122,2025-09-12,Present,Class 10,E,1
122,2025-09-11,Present,Class 10,E,1
122,2025-09-10,Present,Class 10,E,1
122,2025-09-09,Present,Class 10,E,1
122,2025-09-08,Present,Class 10,E,1
122,2025-09-07,Present,Class 10,E,1
122,2025-09-06,Absent,Class 10,E,1
122,2025-09-05,Present,Class 10,E,1
122,2025-09-04,Absent,Class 10,E,1
122,2025-09-03,Present,Class 10,E,1
122,2025-09-02,Present,Class 10,E,1
122,2025-09-01,Absent,Class 10,E,1
122,2025-08-31,Absent,Class 10,E,1
122,2025-08-30,Absent,Class 10,E,1
122,2025-08-29,Present,Class 10,E,1
122,2025-08-28,Present,Class 10,E,1
122,2025-08-27,Present,Class 10,E,1
122,2025-08-26,Absent,Class 10,E,1
122,2025-08-25,Present,Class 10,E,1
122,2025-08-24,Present,Class 10,E,1
122,2025-08-23,Present,Class 10,E,1
122,2025-08-22,Present,Class 10,E,1
122,2025-08-21,Present,Class 10,E,1
122,2025-08-20,Present,Class 10,E,1
122,2025-08-19,Present,Class 10,E,1
122,2025-08-18,Present,Class 10,E,1
122,2025-08-17,Present,Class 10,E,1
122,2025-08-16,Present,Class 10,E,1
122,2025-08-15,Present,Class 10,E,1
123,2025-09-13,Absent,Class 5,E,1
123,2025-09-12,Present,Class 5,E,1
123,2025-09-11,Present,Class 5,E,1
123,2025-09-10,Absent,Class 5,E,1
123,2025-09-09,Present,Class 5,E,1
123,2025-09-08,Present,Class 5,E,1
123,2025-09-07,Present,Class 5,E,1
123,2025-09-06,Present,Class 5,E,1
123,2025-09-05,Present,Class 5,E,1
123,2025-09-04,Present,Class 5,E,1
123,2025-09-03,Present,Class 5,E,1
123,2025-09-02,Present,Class 5,E,1
123,2025-09-01,Absent,Class 5,E,1
123,2025-08-31,Absent,Class 5,E,1
123,2025-08-30,Present,Class 5,E,1
123,2025-08-29,Absent,Class 5,E,1
123,2025-08-28,Present,Class 5,E,1
123,2025-08-27,Present,Class 5,E,1
123,2025-08-26,Present,Class 5,E,1
123,2025-08-25,Present,Class 5,E,1
123,2025-08-24,Present,Class 5,E,1
123,2025-08-23,Present,Class 5,E,1
123,2025-08-22,Present,Class 5,E,1
123,2025-08-21,Present,Class 5,E,1
123,2025-08-20,Present,Class 5,E,1
123,2025-08-19,Present,Class 5,E,1
123,2025-08-18,Present,Class 5,E,1
123,2025-08-17,Present,Class 5,E,1
123,2025-08-16,Present,Class 5,E,1
123,2025-08-15,Present,Class 5,E,1
124,2025-09-13,Present,Class 7,B,1
124,2025-09-12,Present,Class 7,B,1
124,2025-09-11,Present,Class 7,B,1
124,2025-09-10,Present,Class 7,B,1
124,2025-09-09,Absent,Class 7,B,1
124,2025-09-08,Present,Class 7,B,1
124,2025-09-07,Present,Class 7,B,1
124,2025-09-06,Present,Class 7,B,1
124,2025-09-05,Present,Class 7,B,1
124,2025-09-04,Present,Class 7,B,1
124,2025-09-03,Present,Class 7,B,1
124,2025-09-02,Present,Class 7,B,1
124,2025-09-01,Present,Class 7,B,1
124,2025-08-31,Present,Class 7,B,1
124,2025-08-30,Present,Class 7,B,1
124,2025-08-29,Present,Class 7,B,1
124,2025-08-28,Absent,Class 7,B,1
124,2025-08-27,Present,Class 7,B,1
124,2025-08-26,Present,Class 7,B,1
124,2025-08-25,Absent,Class 7,B,1
124,2025-08-24,Absent,Class 7,B,1
124,2025-08-23,Present,Class 7,B,1
124,2025-08-22,Present,Class 7,B,1
124,2025-08-21,Present,Class 7,B,1
124,2025-08-20,Present,Class 7,B,1
124,2025-08-19,Present,Class 7,B,1
124,2025-08-18,Present,Class 7,B,1
124,2025-08-17,Present,Class 7,B,1
124,2025-08-16,Present,Class 7,B,1
124,2025-08-15,Present,Class 7,B,1
125,2025-09-13,Present,Class 3,A,1
125,2025-09-12,Present,Class 3,A,1
125,2025-09-11,Present,Class 3,A,1
125,2025-09-10,Present,Class 3,A,1
125,2025-09-09,Present,Class 3,A,1
125,2025-09-08,Present,Class 3,A,1
125,2025-09-07,Present,Class 3,A,1
125,2025-09-06,Present,Class 3,A,1
125,2025-09-05,Present,Class 3,A,1
125,2025-09-04,Absent,Class 3,A,1
125,2025-09-03,Present,Class 3,A,1
125,2025-09-02,Present,Class 3,A,1
125,2025-09-01,Present,Class 3,A,1
125,2025-08-31,Absent,Class 3,A,1
125,2025-08-30,Absent,Class 3,A,1
125,2025-08-29,Present,Class 3,A,1
125,2025-08-28,Absent,Class 3,A,1
125,2025-08-27,Absent,Class 3,A,1
125,2025-08-26,Present,Class 3,A,1
125,2025-08-25,Present,Class 3,A,1
125,2025-08-24,Present,Class 3,A,1
125,2025-08-23,Present,Class 3,A,1
125,2025-08-22,Present,Class 3,A,1
125,2025-08-21,Present,Class 3,A,1
125,2025-08-20,Present,Class 3,A,1
125,2025-08-19,Present,Class 3,A,1
125,2025-08-18,Present,Class 3,A,1
125,2025-08-17,Present,Class 3,A,1
125,2025-08-16,Present,Class 3,A,1
125,2025-08-15,Present,Class 3,A,1
126,2025-09-13,Absent,Class 5,C,1
126,2025-09-12,Present,Class 5,C,1
126,2025-09-11,Present,Class 5,C,1
126,2025-09-10,Absent,Class 5,C,1
126,2025-09-09,Absent,Class 5,C,1
126,2025-09-08,Absent,Class 5,C,1
126,2025-09-07,Present,Class 5,C,1
126,2025-09-06,Present,Class 5,C,1
126,2025-09-05,Present,Class 5,C,1
126,2025-09-04,Present,Class 5,C,1
126,2025-09-03,Absent,Class 5,C,1
126,2025-09-02,Present,Class 5,C,1
126,2025-09-01,Present,Class 5,C,1
126,2025-08-31,Present,Class 5,C,1
126,2025-08-30,Absent,Class 5,C,1
126,2025-08-29,Present,Class 5,C,1
126,2025-08-28,Present,Class 5,C,1
126,2025-08-27,Absent,Class 5,C,1
126,2025-08-26,Absent,Class 5,C,1
126,2025-08-25,Present,Class 5,C,1
126,2025-08-24,Present,Class 5,C,1
126,2025-08-23,Present,Class 5,C,1
126,2025-08-22,Present,Class 5,C,1
126,2025-08-21,Absent,Class 5,C,1
126,2025-08-20,Present,Class 5,C,1
126,2025-08-19,Absent,Class 5,C,1
126,2025-08-18,Present,Class 5,C,1
126,2025-08-17,Present,Class 5,C,1
126,2025-08-16,Present,Class 5,C,1
126,2025-08-15,Present,Class 5,C,1
127,2025-09-13,Present,Class 1,C,1
127,2025-09-12,Present,Class 1,C,1
127,2025-09-11,Absent,Class 1,C,1
127,2025-09-10,Present,Class 1,C,1
127,2025-09-09,Present,Class 1,C,1
127,2025-09-08,Absent,Class 1,C,1
127,2025-09-07,Present,Class 1,C,1
127,2025-09-06,Present,Class 1,C,1
127,2025-09-05,Present,Class 1,C,1
127,2025-09-04,Absent,Class 1,C,1
127,2025-09-03,Present,Class 1,C,1
127,2025-09-02,Present,Class 1,C,1
127,2025-09-01,Absent,Class 1,C,1
127,2025-08-31,Absent,Class 1,C,1
127,2025-08-30,Present,Class 1,C,1
127,2025-08-29,Present,Class 1,C,1
127,2025-08-28,Absent,Class 1,C,1
127,2025-08-27,Present,Class 1,C,1
127,2025-08-26,Present,Class 1,C,1
127,2025-08-25,Present,Class 1,C,1
127,2025-08-24,Present,Class 1,C,1
127,2025-08-23,Absent,Class 1,C,1
127,2025-08-22,Present,Class 1,C,1
127,2025-08-21,Present,Class 1,C,1
127,2025-08-20,Present,Class 1,C,1
127,2025-08-19,Present,Class 1,C,1
127,2025-08-18,Present,Class 1,C,1
127,2025-08-17,Absent,Class 1,C,1
127,2025-08-16,Present,Class 1,C,1
127,2025-08-15,Absent,Class 1,C,1
128,2025-09-13,Absent,Class 1,A,1
128,2025-09-12,Present,Class 1,A,1
128,2025-09-11,Absent,Class 1,A,1
128,2025-09-10,Present,Class 1,A,1
128,2025-09-09,Present,Class 1,A,1
128,2025-09-08,Present,Class 1,A,1
128,2025-09-07,Absent,Class 1,A,1
128,2025-09-06,Absent,Class 1,A,1
128,2025-09-05,Present,Class 1,A,1
128,2025-09-04,Present,Class 1,A,1
128,2025-09-03,Present,Class 1,A,1
128,2025-09-02,Present,Class 1,A,1
128,2025-09-01,Present,Class 1,A,1
128,2025-08-31,Absent,Class 1,A,1
128,2025-08-30,Present,Class 1,A,1
128,2025-08-29,Present,Class 1,A,1
128,2025-08-28,Present,Class 1,A,1
128,2025-08-27,Absent,Class 1,A,1
128,2025-08-26,Absent,Class 1,A,1
128,2025-08-25,Present,Class 1,A,1
128,2025-08-24,Present,Class 1,A,1
128,2025-08-23,Present,Class 1,A,1
128,2025-08-22,Present,Class 1,A,1
128,2025-08-21,Present,Class 1,A,1
128,2025-08-20,Present,Class 1,A,1
128,2025-08-19,Present,Class 1,A,1
128,2025-08-18,Present,Class 1,A,1
128,2025-08-17,Present,Class 1,A,1
128,2025-08-16,Present,Class 1,A,1
128,2025-08-15,Present,Class 1,A,1
129,2025-09-13,Present,Class 6,C,1
129,2025-09-12,Present,Class 6,C,1
129,2025-09-11,Present,Class 6,C,1
129,2025-09-10,Absent,Class 6,C,1
129,2025-09-09,Present,Class 6,C,1
129,2025-09-08,Present,Class 6,C,1
129,2025-09-07,Absent,Class 6,C,1
129,2025-09-06,Present,Class 6,C,1
129,2025-09-05,Absent,Class 6,C,1
129,2025-09-04,Present,Class 6,C,1
129,2025-09-03,Present,Class 6,C,1
129,2025-09-02,Absent,Class 6,C,1
129,2025-09-01,Present,Class 6,C,1
129,2025-08-31,Present,Class 6,C,1
129,2025-08-30,Absent,Class 6,C,1
129,2025-08-29,Present,Class 6,C,1
129,2025-08-28,Present,Class 6,C,1
129,2025-08-27,Present,Class 6,C,1
129,2025-08-26,Absent,Class 6,C,1
129,2025-08-25,Present,Class 6,C,1
129,2025-08-24,Present,Class 6,C,1
129,2025-08-23,Present,Class 6,C,1
129,2025-08-22,Absent,Class 6,C,1
129,2025-08-21,Present,Class 6,C,1
129,2025-08-20,Present,Class 6,C,1
129,2025-08-19,Present,Class 6,C,1
129,2025-08-18,Present,Class 6,C,1
129,2025-08-17,Present,Class 6,C,1
129,2025-08-16,Present,Class 6,C,1
129,2025-08-15,Present,Class 6,C,1
130,2025-09-13,Absent,Class 7,A,1
130,2025-09-12,Present,Class 7,A,1
130,2025-09-11,Absent,Class 7,A,1
130,2025-09-10,Present,Class 7,A,1
130,2025-09-09,Absent,Class 7,A,1
130,2025-09-08,Present,Class 7,A,1
130,2025-09-07,Present,Class 7,A,1
130,2025-09-06,Present,Class 7,A,1
130,2025-09-05,Present,Class 7,A,1
130,2025-09-04,Absent,Class 7,A,1
130,2025-09-03,Present,Class 7,A,1
130,2025-09-02,Present,Class 7,A,1
130,2025-09-01,Absent,Class 7,A,1
130,2025-08-31,Present,Class 7,A,1
130,2025-08-30,Absent,Class 7,A,1
130,2025-08-29,Present,Class 7,A,1
130,2025-08-28,Present,Class 7,A,1
130,2025-08-27,Present,Class 7,A,1
130,2025-08-26,Absent,Class 7,A,1
130,2025-08-25,Present,Class 7,A,1
130,2025-08-24,Present,Class 7,A,1
130,2025-08-23,Present,Class 7,A,1
130,2025-08-22,Present,Class 7,A,1
130,2025-08-21,Present,Class 7,A,1
130,2025-08-20,Present,Class 7,A,1
130,2025-08-19,Absent,Class 7,A,1
130,2025-08-18,Present,Class 7,A,1
130,2025-08-17,Present,Class 7,A,1
130,2025-08-16,Present,Class 7,A,1
130,2025-08-15,Present,Class 7,A,1
131,2025-09-13,Present,Class 3,A,1
131,2025-09-12,Present,Class 3,A,1
131,2025-09-11,Absent,Class 3,A,1
131,2025-09-10,Present,Class 3,A,1
131,2025-09-09,Absent,Class 3,A,1
131,2025-09-08,Absent,Class 3,A,1
131,2025-09-07,Present,Class 3,A,1
131,2025-09-06,Present,Class 3,A,1
131,2025-09-05,Present,Class 3,A,1
131,2025-09-04,Present,Class 3,A,1
131,2025-09-03,Present,Class 3,A,1
131,2025-09-02,Absent,Class 3,A,1
131,2025-09-01,Present,Class 3,A,1
131,2025-08-31,Present,Class 3,A,1
131,2025-08-30,Present,Class 3,A,1
131,2025-08-29,Present,Class 3,A,1
131,2025-08-28,Absent,Class 3,A,1
131,2025-08-27,Present,Class 3,A,1
131,2025-08-26,Present,Class 3,A,1
131,2025-08-25,Present,Class 3,A,1
131,2025-08-24,Present,Class 3,A,1
131,2025-08-23,Present,Class 3,A,1
131,2025-08-22,Present,Class 3,A,1
131,2025-08-21,Present,Class 3,A,1
131,2025-08-20,Present,Class 3,A,1
131,2025-08-19,Present,Class 3,A,1
131,2025-08-18,Present,Class 3,A,1
131,2025-08-17,Present,Class 3,A,1
131,2025-08-16,Present,Class 3,A,1
131,2025-08-15,Present,Class 3,A,1
132,2025-09-13,Present,Class 10,C,1
132,2025-09-12,Present,Class 10,C,1
132,2025-09-11,Present,Class 10,C,1
132,2025-09-10,Present,Class 10,C,1
132,2025-09-09,Absent,Class 10,C,1
132,2025-09-08,Present,Class 10,C,1
132,2025-09-07,Present,Class 10,C,1
132,2025-09-06,Absent,Class 10,C,1
132,2025-09-05,Present,Class 10,C,1
132,2025-09-04,Present,Class 10,C,1
132,2025-09-03,Present,Class 10,C,1
132,2025-09-02,Present,Class 10,C,1
132,2025-09-01,Absent,Class 10,C,1
132,2025-08-31,Present,Class 10,C,1
132,2025-08-30,Present,Class 10,C,1
132,2025-08-29,Present,Class 10,C,1
132,2025-08-28,Present,Class 10,C,1
132,2025-08-27,Absent,Class 10,C,1
132,2025-08-26,Present,Class 10,C,1
132,2025-08-25,Present,Class 10,C,1
132,2025-08-24,Present,Class 10,C,1
132,2025-08-23,Absent,Class 10,C,1
132,2025-08-22,Present,Class 10,C,1
132,2025-08-21,Absent,Class 10,C,1
132,2025-08-20,Present,Class 10,C,1
132,2025-08-19,Present,Class 10,C,1
132,2025-08-18,Present,Class 10,C,1
132,2025-08-17,Present,Class 10,C,1
132,2025-08-16,Absent,Class 10,C,1
132,2025-08-15,Present,Class 10,C,1
133,2025-09-13,Present,Class 1,D,1
133,2025-09-12,Present,Class 1,D,1
133,2025-09-11,Present,Class 1,D,1
133,2025-09-10,Present,Class 1,D,1
133,2025-09-09,Absent,Class 1,D,1
133,2025-09-08,Absent,Class 1,D,1
133,2025-09-07,Present,Class 1,D,1
133,2025-09-06,Present,Class 1,D,1
133,2025-09-05,Present,Class 1,D,1
133,2025-09-04,Present,Class 1,D,1
133,2025-09-03,Present,Class 1,D,1
133,2025-09-02,Present,Class 1,D,1
133,2025-09-01,Present,Class 1,D,1
133,2025-08-31,Present,Class 1,D,1
133,2025-08-30,Present,Class 1,D,1
133,2025-08-29,Present,Class 1,D,1
133,2025-08-28,Present,Class 1,D,1
133,2025-08-27,Present,Class 1,D,1
133,2025-08-26,Absent,Class 1,D,1
133,2025-08-25,Present,Class 1,D,1
133,2025-08-24,Absent,Class 1,D,1
133,2025-08-23,Absent,Class 1,D,1
133,2025-08-22,Present,Class 1,D,1
133,2025-08-21,Absent,Class 1,D,1
133,2025-08-20,Present,Class 1,D,1
133,2025-08-19,Present,Class 1,D,1
133,2025-08-18,Absent,Class 1,D,1
133,2025-08-17,Absent,Class 1,D,1
133,2025-08-16,Present,Class 1,D,1
133,2025-08-15,Present,Class 1,D,1
134,2025-09-13,Absent,Class 8,C,1
134,2025-09-12,Present,Class 8,C,1
134,2025-09-11,Present,Class 8,C,1
134,2025-09-10,Absent,Class 8,C,1
134,2025-09-09,Absent,Class 8,C,1
134,2025-09-08,Present,Class 8,C,1
134,2025-09-07,Present,Class 8,C,1
134,2025-09-06,Present,Class 8,C,1
134,2025-09-05,Absent,Class 8,C,1
134,2025-09-04,Present,Class 8,C,1
134,2025-09-03,Absent,Class 8,C,1
134,2025-09-02,Present,Class 8,C,1
134,2025-09-01,Present,Class 8,C,1
134,2025-08-31,Present,Class 8,C,1
134,2025-08-30,Present,Class 8,C,1
134,2025-08-29,Present,Class 8,C,1
134,2025-08-28,Present,Class 8,C,1
134,2025-08-27,Absent,Class 8,C,1
134,2025-08-26,Present,Class 8,C,1
134,2025-08-25,Present,Class 8,C,1
134,2025-08-24,Present,Class 8,C,1
134,2025-08-23,Present,Class 8,C,1
134,2025-08-22,Present,Class 8,C,1
134,2025-08-21,Absent,Class 8,C,1
134,2025-08-20,Present,Class 8,C,1
134,2025-08-19,Present,Class 8,C,1
134,2025-08-18,Present,Class 8,C,1
134,2025-08-17,Present,Class 8,C,1
134,2025-08-16,Present,Class 8,C,1
134,2025-08-15,Present,Class 8,C,1
135,2025-09-13,Present,Class 10,E,1
135,2025-09-12,Absent,Class 10,E,1
135,2025-09-11,Absent,Class 10,E,1
135,2025-09-10,Present,Class 10,E,1
135,2025-09-09,Absent,Class 10,E,1
135,2025-09-08,Present,Class 10,E,1
135,2025-09-07,Present,Class 10,E,1
135,2025-09-06,Present,Class 10,E,1
135,2025-09-05,Absent,Class 10,E,1
135,2025-09-04,Present,Class 10,E,1
135,2025-09-03,Present,Class 10,E,1
135,2025-09-02,Present,Class 10,E,1
135,2025-09-01,Present,Class 10,E,1
135,2025-08-31,Absent,Class 10,E,1
135,2025-08-30,Present,Class 10,E,1
135,2025-08-29,Present,Class 10,E,1
135,2025-08-28,Present,Class 10,E,1
135,2025-08-27,Present,Class 10,E,1
135,2025-08-26,Present,Class 10,E,1
135,2025-08-25,Present,Class 10,E,1
135,2025-08-24,Absent,Class 10,E,1
135,2025-08-23,Absent,Class 10,E,1
135,2025-08-22,Absent,Class 10,E,1
135,2025-08-21,Present,Class 10,E,1
135,2025-08-20,Absent,Class 10,E,1
135,2025-08-19,Absent,Class 10,E,1
135,2025-08-18,Present,Class 10,E,1
135,2025-08-17,Present,Class 10,E,1
135,2025-08-16,Absent,Class 10,E,1
135,2025-08-15,Present,Class 10,E,1
136,2025-09-13,Present,Class 3,E,1
136,2025-09-12,Present,Class 3,E,1
136,2025-09-11,Present,Class 3,E,1
136,2025-09-10,Present,Class 3,E,1
136,2025-09-09,Present,Class 3,E,1
136,2025-09-08,Present,Class 3,E,1
136,2025-09-07,Present,Class 3,E,1
136,2025-09-06,Present,Class 3,E,1
136,2025-09-05,Present,Class 3,E,1
136,2025-09-04,Present,Class 3,E,1
136,2025-09-03,Absent,Class 3,E,1
136,2025-09-02,Present,Class 3,E,1
136,2025-09-01,Present,Class 3,E,1
136,2025-08-31,Present,Class 3,E,1
136,2025-08-30,Present,Class 3,E,1
136,2025-08-29,Present,Class 3,E,1
136,2025-08-28,Present,Class 3,E,1
136,2025-08-27,Absent,Class 3,E,1
136,2025-08-26,Present,Class 3,E,1
136,2025-08-25,Present,Class 3,E,1
136,2025-08-24,Present,Class 3,E,1
136,2025-08-23,Absent,Class 3,E,1
136,2025-08-22,Absent,Class 3,E,1
136,2025-08-21,Present,Class 3,E,1
136,2025-08-20,Absent,Class 3,E,1
136,2025-08-19,Present,Class 3,E,1
136,2025-08-18,Present,Class 3,E,1
136,2025-08-17,Absent,Class 3,E,1
136,2025-08-16,Absent,Class 3,E,1
136,2025-08-15,Absent,Class 3,E,1
137,2025-09-13,Absent,Class 6,D,1
137,2025-09-12,Present,Class 6,D,1
137,2025-09-11,Present,Class 6,D,1
137,2025-09-10,Present,Class 6,D,1
137,2025-09-09,Present,Class 6,D,1
137,2025-09-08,Present,Class 6,D,1
137,2025-09-07,Absent,Class 6,D,1
137,2025-09-06,Present,Class 6,D,1
137,2025-09-05,Absent,Class 6,D,1
137,2025-09-04,Present,Class 6,D,1
137,2025-09-03,Present,Class 6,D,1
137,2025-09-02,Absent,Class 6,D,1
137,2025-09-01,Absent,Class 6,D,1
137,2025-08-31,Present,Class 6,D,1
137,2025-08-30,Present,Class 6,D,1
137,2025-08-29,Present,Class 6,D,1
137,2025-08-28,Absent,Class 6,D,1
137,2025-08-27,Present,Class 6,D,1
137,2025-08-26,Absent,Class 6,D,1
137,2025-08-25,Present,Class 6,D,1
137,2025-08-24,Present,Class 6,D,1
137,2025-08-23,Present,Class 6,D,1
137,2025-08-22,Present,Class 6,D,1
137,2025-08-21,Present,Class 6,D,1
137,2025-08-20,Present,Class 6,D,1
137,2025-08-19,Present,Class 6,D,1
137,2025-08-18,Present,Class 6,D,1
137,2025-08-17,Present,Class 6,D,1
137,2025-08-16,Present,Class 6,D,1
137,2025-08-15,Present,Class 6,D,1
138,2025-09-13,Present,Class 2,D,1
138,2025-09-12,Present,Class 2,D,1
138,2025-09-11,Present,Class 2,D,1
138,2025-09-10,Present,Class 2,D,1
138,2025-09-09,Present,Class 2,D,1
138,2025-09-08,Present,Class 2,D,1
138,2025-09-07,Present,Class 2,D,1
138,2025-09-06,Absent,Class 2,D,1
138,2025-09-05,Present,Class 2,D,1
138,2025-09-04,Present,Class 2,D,1
138,2025-09-03,Present,Class 2,D,1
138,2025-09-02,Absent,Class 2,D,1
138,2025-09-01,Present,Class 2,D,1
138,2025-08-31,Present,Class 2,D,1
138,2025-08-30,Present,Class 2,D,1
138,2025-08-29,Absent,Class 2,D,1
138,2025-08-28,Present,Class 2,D,1
138,2025-08-27,Present,Class 2,D,1
138,2025-08-26,Absent,Class 2,D,1
138,2025-08-25,Present,Class 2,D,1
138,2025-08-24,Present,Class 2,D,1
138,2025-08-23,Present,Class 2,D,1
138,2025-08-22,Present,Class 2,D,1
138,2025-08-21,Present,Class 2,D,1
138,2025-08-20,Absent,Class 2,D,1
138,2025-08-19,Absent,Class 2,D,1
138,2025-08-18,Absent,Class 2,D,1
138,2025-08-17,Present,Class 2,D,1
138,2025-08-16,Absent,Class 2,D,1
138,2025-08-15,Absent,Class 2,D,1
139,2025-09-13,Present,Class 4,C,1
139,2025-09-12,Present,Class 4,C,1
139,2025-09-11,Present,Class 4,C,1
139,2025-09-10,Present,Class 4,C,1
139,2025-09-09,Present,Class 4,C,1
139,2025-09-08,Present,Class 4,C,1
139,2025-09-07,Present,Class 4,C,1
139,2025-09-06,Present,Class 4,C,1
139,2025-09-05,Present,Class 4,C,1
139,2025-09-04,Present,Class 4,C,1
139,2025-09-03,Absent,Class 4,C,1
139,2025-09-02,Absent,Class 4,C,1
139,2025-09-01,Present,Class 4,C,1
139,2025-08-31,Present,Class 4,C,1
139,2025-08-30,Present,Class 4,C,1
139,2025-08-29,Present,Class 4,C,1
139,2025-08-28,Present,Class 4,C,1
139,2025-08-27,Present,Class 4,C,1
139,2025-08-26,Present,Class 4,C,1
139,2025-08-25,Present,Class 4,C,1
139,2025-08-24,Present,Class 4,C,1
139,2025-08-23,Present,Class 4,C,1
139,2025-08-22,Present,Class 4,C,1
139,2025-08-21,Present,Class 4,C,1
139,2025-08-20,Absent,Class 4,C,1
139,2025-08-19,Present,Class 4,C,1
139,2025-08-18,Present,Class 4,C,1
139,2025-08-17,Present,Class 4,C,1
139,2025-08-16,Absent,Class 4,C,1
139,2025-08-15,Absent,Class 4,C,1
140,2025-09-13,Absent,Class 4,A,1
140,2025-09-12,Present,Class 4,A,1
140,2025-09-11,Present,Class 4,A,1
140,2025-09-10,Present,Class 4,A,1
140,2025-09-09,Present,Class 4,A,1
140,2025-09-08,Absent,Class 4,A,1
140,2025-09-07,Absent,Class 4,A,1
140,2025-09-06,Present,Class 4,A,1
140,2025-09-05,Absent,Class 4,A,1
140,2025-09-04,Present,Class 4,A,1
140,2025-09-03,Present,Class 4,A,1
140,2025-09-02,Present,Class 4,A,1
140,2025-09-01,Present,Class 4,A,1
140,2025-08-31,Present,Class 4,A,1
140,2025-08-30,Present,Class 4,A,1
140,2025-08-29,Present,Class 4,A,1
140,2025-08-28,Present,Class 4,A,1
140,2025-08-27,Present,Class 4,A,1
140,2025-08-26,Present,Class 4,A,1
140,2025-08-25,Present,Class 4,A,1
140,2025-08-24,Present,Class 4,A,1
140,2025-08-23,Present,Class 4,A,1
140,2025-08-22,Present,Class 4,A,1
140,2025-08-21,Absent,Class 4,A,1
140,2025-08-20,Present,Class 4,A,1
